origin_kind,source_path,organized_path,role,current,source_sha256,current_sha256,change_type,origin_reference,note
SOURCE_ARCHIVE,TODO-0101/instructions/superseded/history/Project_Integrity_OS_Brief_TODO-0101_v0_1_DRAFT_ORIGINAL.md,docs/10-executions/TODO-0101/01-brief-superato/TODO-0101_Brief_v0_1_DRAFT_ORIGINAL.md,TASK_BRIEF_ORIGINAL_HISTORY,False,d8edfe9fc36f31a644d1a30633466e9fc27212997587a10ed19859f5263eb27c,d8edfe9fc36f31a644d1a30633466e9fc27212997587a10ed19859f5263eb27c,PRESERVED_BYTE_FOR_BYTE,TODO-0101.zip,Brief originale completo; non eseguire.
SOURCE_ARCHIVE,TODO-0101/instructions/superseded/Project_Integrity_OS_Brief_TODO-0101_v0_1_SUPERSEDED.md,docs/10-executions/TODO-0101/01-brief-superato/TODO-0101_Brief_v0_1_SUPERSEDED.md,TASK_BRIEF_SUPERSEDED,False,63d39b169cc1d3dc68060b0dfa18686b8907bf7825c7ba34242ec09f1d6e227b,63d39b169cc1d3dc68060b0dfa18686b8907bf7825c7ba34242ec09f1d6e227b,PRESERVED_BYTE_FOR_BYTE,TODO-0101.zip,Vista che dichiara il brief superato; non eseguire.
SOURCE_ARCHIVE,TODO-0101/analysis/checkpoints/Project_Integrity_OS_Checkpoint_Index_TODO-0101_v0_8_DRAFT.md,docs/10-executions/TODO-0101/90-history/checkpoints/TODO-0101_Checkpoint_Finale_Analisi_v0_8_DRAFT.md,TASK_ANALYSIS_CHECKPOINT_CURRENT,False,43c38ff814a2368597bfdbe34dc35554719c3a061e0ce324ee6ad418d0f7aa6a,43c38ff814a2368597bfdbe34dc35554719c3a061e0ce324ee6ad418d0f7aa6a,PRESERVED_BYTE_FOR_BYTE,TODO-0101.zip,Checkpoint più recente dell’analisi; TODO-0101 non è READY.
SOURCE_ARCHIVE,TODO-0101/analysis/checkpoints/history/Project_Integrity_OS_Checkpoint_Index_TODO-0101_v0_2_DRAFT.md,docs/10-executions/TODO-0101/90-history/checkpoints/TODO-0101_Checkpoint_Analisi_v0_2_DRAFT.md,TASK_ANALYSIS_CHECKPOINT_HISTORY,False,93da1d0cdd525c06a1b977d63c1b0e21c04407a54247ac6a529f1fa9f332bd85,93da1d0cdd525c06a1b977d63c1b0e21c04407a54247ac6a529f1fa9f332bd85,PRESERVED_BYTE_FOR_BYTE,TODO-0101.zip,Checkpoint storico dell’analisi.
SOURCE_ARCHIVE,TODO-0101/analysis/checkpoints/history/Project_Integrity_OS_Checkpoint_Index_TODO-0101_v0_3_DRAFT.md,docs/10-executions/TODO-0101/90-history/checkpoints/TODO-0101_Checkpoint_Analisi_v0_3_DRAFT.md,TASK_ANALYSIS_CHECKPOINT_HISTORY,False,08d6d7dcdb0a6fa216e8492b99e4b09f33310fcd0d89b4c965eddf93bbc5fc09,08d6d7dcdb0a6fa216e8492b99e4b09f33310fcd0d89b4c965eddf93bbc5fc09,PRESERVED_BYTE_FOR_BYTE,TODO-0101.zip,Checkpoint storico dell’analisi.
SOURCE_ARCHIVE,TODO-0101/analysis/checkpoints/history/Project_Integrity_OS_Checkpoint_Index_TODO-0101_v0_4_DRAFT.md,docs/10-executions/TODO-0101/90-history/checkpoints/TODO-0101_Checkpoint_Analisi_v0_4_DRAFT.md,TASK_ANALYSIS_CHECKPOINT_HISTORY,False,8285451906449dd364e9114757995d3a6b07a06a834914969c7deb26c2eea558,8285451906449dd364e9114757995d3a6b07a06a834914969c7deb26c2eea558,PRESERVED_BYTE_FOR_BYTE,TODO-0101.zip,Checkpoint storico dell’analisi.
SOURCE_ARCHIVE,TODO-0101/analysis/checkpoints/history/Project_Integrity_OS_Checkpoint_Index_TODO-0101_v0_5_DRAFT.md,docs/10-executions/TODO-0101/90-history/checkpoints/TODO-0101_Checkpoint_Analisi_v0_5_DRAFT.md,TASK_ANALYSIS_CHECKPOINT_HISTORY,False,7f0403922b5323c321f774fa8483d3af90879dd7039171d0ac1b7df00eac10bb,7f0403922b5323c321f774fa8483d3af90879dd7039171d0ac1b7df00eac10bb,PRESERVED_BYTE_FOR_BYTE,TODO-0101.zip,Checkpoint storico dell’analisi.
SOURCE_ARCHIVE,TODO-0101/analysis/checkpoints/history/Project_Integrity_OS_Checkpoint_Index_TODO-0101_v0_6_DRAFT.md,docs/10-executions/TODO-0101/90-history/checkpoints/TODO-0101_Checkpoint_Analisi_v0_6_DRAFT.md,TASK_ANALYSIS_CHECKPOINT_HISTORY,False,b66bf59e9b63994d022c8ecf61b4d93c1c7ab91934d6dfb2709682e94a134c5d,b66bf59e9b63994d022c8ecf61b4d93c1c7ab91934d6dfb2709682e94a134c5d,PRESERVED_BYTE_FOR_BYTE,TODO-0101.zip,Checkpoint storico dell’analisi.
SOURCE_ARCHIVE,TODO-0101/analysis/checkpoints/history/Project_Integrity_OS_Checkpoint_Index_TODO-0101_v0_7_DRAFT.md,docs/10-executions/TODO-0101/90-history/checkpoints/TODO-0101_Checkpoint_Analisi_v0_7_DRAFT.md,TASK_ANALYSIS_CHECKPOINT_HISTORY,False,5fe042a46b914af2139f8dcef1c56ff150a3ff7086c929d3f1e00eb88d194453,5fe042a46b914af2139f8dcef1c56ff150a3ff7086c929d3f1e00eb88d194453,PRESERVED_BYTE_FOR_BYTE,TODO-0101.zip,Checkpoint storico dell’analisi.
SOURCE_ARCHIVE,TODO-0101/analysis/verification/Project_Integrity_OS_Audit_Documentale_TODO-0101_v0_1.md,docs/10-executions/TODO-0101/90-history/TODO-0101_Audit_Documentale_v0_1_HISTORICAL.md,TASK_DOCUMENTATION_AUDIT,False,e5343f98772b687c3eb113a867dfadd46a02a831239f83b2224f650971c57f92,e5343f98772b687c3eb113a867dfadd46a02a831239f83b2224f650971c57f92,PRESERVED_BYTE_FOR_BYTE,TODO-0101.zip,"Evidenza della sistemazione documentale, non deliverable architetturale."
SOURCE_ARCHIVE,TODO-0101/README.md,docs/10-executions/TODO-0101/90-history/original-index/README_ORIGINALE.md,TASK_ORIGINAL_INDEX_HISTORY,False,dba319fe6b82246e8133a211dba41828147a9f7fbdbfdcfd5822f3cf0222878d,dba319fe6b82246e8133a211dba41828147a9f7fbdbfdcfd5822f3cf0222878d,PRESERVED_BYTE_FOR_BYTE,TODO-0101.zip,"README originale dello ZIP, conservato per ricostruire la struttura precedente."
GENERATED_DERIVATIVE,,docs/architecture/data-model/current/Project_Integrity_OS_Decision_Log_Data_Model_v0_9_DRAFT.md,GLOBAL_DECISION_LOG_DRAFT,True,3bb7644dfdf5e66e7f350f4737f07d8ab31e69dc1781af7a1241e34f5190672c,63c0e3e9d708d59cd3eab52c119dad3319e4af46c719659a9d667bfb89fe3bd4,DERIVED_METADATA_NAVIGATION_ONLY,docs/architecture/data-model/history/decision-log/Project_Integrity_OS_Decision_Log_Data_Model_v0_8_DRAFT.md,"Decision Log corrente; 20 decisioni inalterate, navigazione/provenienza riallineate."
GENERATED_DERIVATIVE,,docs/10-executions/TODO-0101/90-history/checkpoints/TODO-0101_Checkpoint_Finale_Analisi_v0_9_DRAFT.md,TASK_ANALYSIS_CHECKPOINT_HISTORY,False,43c38ff814a2368597bfdbe34dc35554719c3a061e0ce324ee6ad418d0f7aa6a,d8bd265142a771c1fb428b859b9248db9870fa931c2ae69a7e405ef660e6a8ad,DERIVED_METADATA_NAVIGATION_ONLY,docs/10-executions/TODO-0101/90-history/checkpoints/TODO-0101_Checkpoint_Finale_Analisi_v0_8_DRAFT.md,Checkpoint derivato e successivamente storicizzato.
GENERATED_DERIVATIVE,,docs/10-executions/TODO-0101/90-history/checkpoints/TODO-0101_Checkpoint_Finale_Analisi_v0_10_DRAFT.md,TASK_ANALYSIS_CHECKPOINT_HISTORY,False,d8bd265142a771c1fb428b859b9248db9870fa931c2ae69a7e405ef660e6a8ad,d9c6a1b79b96686c5fe9f064492c325719b72c538eb6544985f9343a3e893f0e,DERIVED_METADATA_NAVIGATION_ONLY,docs/10-executions/TODO-0101/90-history/checkpoints/TODO-0101_Checkpoint_Finale_Analisi_v0_9_DRAFT.md,Checkpoint derivato e successivamente storicizzato.
GENERATED_DERIVATIVE,,docs/10-executions/TODO-0101/90-history/checkpoints/TODO-0101_Checkpoint_Finale_Analisi_v0_11_DRAFT.md,TASK_ANALYSIS_CHECKPOINT_HISTORY,False,d9c6a1b79b96686c5fe9f064492c325719b72c538eb6544985f9343a3e893f0e,1cfa898ca7ced50abf3d5be241533ee508751884134ed56a661d640b16632473,DERIVED_METADATA_NAVIGATION_ONLY,docs/10-executions/TODO-0101/90-history/checkpoints/TODO-0101_Checkpoint_Finale_Analisi_v0_10_DRAFT.md,Checkpoint v0.11 preservato nello storico prima della correzione audit v0.3.
GENERATED_DERIVATIVE,,docs/10-executions/TODO-0101/02-checkpoint/TODO-0101_Checkpoint_Finale_Analisi_v0_12_DRAFT.md,TASK_ANALYSIS_CHECKPOINT_CURRENT,True,1cfa898ca7ced50abf3d5be241533ee508751884134ed56a661d640b16632473,e471a370f2f012504c02ea6bc2649148725fd6d1093feafbced0a6de25418fbd,DERIVED_METADATA_NAVIGATION_ONLY,docs/10-executions/TODO-0101/90-history/checkpoints/TODO-0101_Checkpoint_Finale_Analisi_v0_11_DRAFT.md,Checkpoint corrente riallineato all'Audit documentale v0.3.
GENERATED_AUDIT,,docs/10-executions/TODO-0101/90-history/TODO-0101_Audit_Documentale_v0_2_HISTORICAL.md,TASK_DOCUMENTATION_AUDIT_HISTORY,False,e5343f98772b687c3eb113a867dfadd46a02a831239f83b2224f650971c57f92,d6e83ab96d18af0ddc9ba1a10588ec8576d085186c66e481e4543efe4f7aa95e,GENERATED_REAUDIT_HISTORY,docs/10-executions/TODO-0101/90-history/TODO-0101_Audit_Documentale_v0_1_HISTORICAL.md,Audit v0.2 preservato come storico; conteneva il conteggio pre-hotfix di 166 link.
GENERATED_AUDIT,,docs/10-executions/TODO-0101/03-verifica-documentale/TODO-0101_Audit_Documentale_v0_3_FINAL.md,TASK_DOCUMENTATION_AUDIT_CURRENT,True,d6e83ab96d18af0ddc9ba1a10588ec8576d085186c66e481e4543efe4f7aa95e,91e7e62c962ebbc1f2f995c953fa81485ddfcd9a328a20a43fa82de835691ad2,GENERATED_REAUDIT,docs/10-executions/TODO-0101/90-history/TODO-0101_Audit_Documentale_v0_2_HISTORICAL.md,Audit corrente rigenerato sul tree locale dopo hotfix e TODO-0011/TODO-0012.
GENERATED_INDEX,,docs/10-executions/TODO-0101/README.md,TASK_CURRENT_INDEX,True,dba319fe6b82246e8133a211dba41828147a9f7fbdbfdcfd5822f3cf0222878d,e6485c7f54eca2df35c2257973cb86cb13bae3c0ddc48481093d078d30e54cf2,GENERATED_INDEX_CURRENT,docs/10-executions/TODO-0101/90-history/original-index/README_ORIGINALE.md,Indice operativo corrente della task.
GENERATED_INDEX,,docs/architecture/data-model/README.md,GLOBAL_ARCHITECTURE_INDEX,True,,03e131c5ff16ba36175d2948eb984474d6538cf2fe85b5b24e056b5b06adadb7,GENERATED_INDEX_CURRENT,TODO-0101 document reorganization,Indice globale del modello dati.
